event-id,visible,timestamp,location-long,location-lat,acceleration-raw-x,acceleration-raw-y,acceleration-raw-z,bar:barometric-height,battery-charge-percent,battery-charging-current,external-temperature,gps:hdop,gps:satellite-count,gps-time-to-fix,ground-speed,heading,height-above-msl,import-marked-outlier,gls:light-level,mag:magnetic-field-raw-x,mag:magnetic-field-raw-y,mag:magnetic-field-raw-z,orn:transmission-protocol,tag-voltage,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
36174635300,TRUE,49:06.0,-107.1193848,52.72996521,-159,133,1041,0,100,0,20,0.7,11,30.37,0.277777778,249,509,FALSE,1158,-0.532,0.427,-0.826,GPRS,4173,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635301,TRUE,48:43.0,-107.1227875,52.72785568,-297,-50,1019,0,100,0,13,1.2,6,8.25,0.277777778,133,499,FALSE,1183,-0.708,0.769,-0.76,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635302,TRUE,49:06.0,-107.1188126,52.72937775,-165,20,1007,0,100,0,10,0.8,9,30.19,0.277777778,358,505,FALSE,1196,-0.341,0.616,-0.808,GPRS,4173,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635303,TRUE,48:42.0,-107.1166992,52.72809601,-157,45,1001,0,100,0,10,1.5,6,7.26,0.555555556,241,494,FALSE,1198,-0.538,0.461,-0.869,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635304,TRUE,48:52.0,-107.1164932,52.70669174,-151,-4,1034,0,100,0,13,1.1,7,16.41,0.555555556,153,512,FALSE,1184,-0.744,0.688,-0.776,GPRS,4173,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635305,TRUE,48:45.0,-107.1065445,52.68613434,-204,6,964,0,100,0,12,1.2,5,10.18,0.277777778,131,488,FALSE,1190,-0.627,0.76,-0.778,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635306,TRUE,48:55.0,-107.0990982,52.68190002,-211,-189,999,0,100,0,15,1.3,5,19.42,0,40,529,FALSE,1178,-0.521,0.579,-0.818,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635307,TRUE,48:56.0,-107.0991669,52.68228912,-138,-57,1036,0,100,0,17,1.7,6,20.47,0,14,440,FALSE,1175,-0.437,0.608,-0.791,GPRS,4165,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635308,TRUE,48:48.0,-107.0992737,52.68156815,-91,-18,1046,0,100,0,17,0.9,9,13.22,0,130,517,FALSE,1173,-0.477,0.663,-0.795,GPRS,4162,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635309,TRUE,48:43.0,-107.0990219,52.68185043,-82,-45,1043,0,100,0,16,0.9,9,8.27,0,261,547,FALSE,1178,-0.472,0.663,-0.791,GPRS,4162,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635310,TRUE,48:46.0,-107.0990524,52.67733765,-92,-479,924,0,100,0,14,1,8,11.26,0,309,523,FALSE,1183,-0.719,0.58,-0.827,GPRS,4165,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635311,TRUE,48:49.0,-107.0990143,52.67644882,-198,23,1049,0,100,0,13,1,7,14.17,0,16,462,FALSE,1178,-0.671,0.621,-0.834,GPRS,4165,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635312,TRUE,48:44.0,-107.1207428,52.72970581,67,178,287,0,100,0,6,0.8,9,9.3,13.61111111,10,534,FALSE,1095,-0.411,0.414,-0.888,GPRS,4165,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635313,TRUE,48:45.0,-107.1969604,52.76615143,35,-80,987,0,100,2,15,0.7,10,10.34,0,356,589,FALSE,1145,-0.399,0.402,-0.828,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635314,TRUE,49:06.0,-107.192894,52.76971436,-175,-355,957,0,100,2,26,0.7,10,31.06,0,206,573,FALSE,1118,-0.616,0.585,-0.774,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635315,TRUE,48:42.0,-107.1918793,52.76532364,112,549,912,0,100,3,15,1,8,7.32,0,42,588,FALSE,1154,-0.124,0.553,-0.669,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635316,TRUE,48:45.0,-107.1933212,52.7698555,-119,242,1020,0,100,3,11,1.3,6,10.27,0,221,451,FALSE,1106,-0.255,0.387,-0.8,GPRS,4181,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635317,TRUE,48:44.0,-107.1930771,52.76959991,-234,27,1007,0,100,1,29,0.7,10,9.4,0.555555556,312,588,FALSE,1105,-0.65,0.679,-0.714,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635318,TRUE,48:45.0,-107.1928177,52.76950073,-506,-24,897,0,100,0,28,1,7,10.3,0,32,563,FALSE,1110,-0.621,0.89,-0.563,GPRS,4173,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635319,TRUE,48:51.0,-107.1929703,52.76978302,-231,-166,1003,0,100,0,21,0.8,9,16.26,0,78,531,FALSE,1143,-0.791,0.71,-0.734,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635320,TRUE,49:22.0,-107.1907654,52.76512527,-75,-51,1459,0,100,0,7,0.7,9,47.02,10.27777778,287,552,FALSE,1212,-0.712,0.379,-0.862,GPRS,4176,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635321,TRUE,48:43.0,-107.1241302,52.72621155,-111,119,1044,0,100,0,22,0.9,9,9.4,0.277777778,264,408,FALSE,1146,-0.395,0.373,-0.791,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635322,TRUE,49:06.0,-107.1125183,52.72517014,-5,-237,1075,0,100,0,14,0.8,11,31.21,0,103,509,FALSE,1177,-0.561,0.45,-0.841,GPRS,4168,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635323,TRUE,48:42.0,-107.1121597,52.72522736,-93,71,1040,0,100,0,17,0.8,10,8.29,0,94,509,FALSE,1176,-0.331,0.507,-0.785,GPRS,4168,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36174635324,TRUE,48:42.0,-107.1126251,52.72525406,-19,-23,1058,0,100,0,18,1,7,8.3,0,342,518,FALSE,1166,-0.447,0.383,-0.808,GPRS,4170,gps,Anas platyrhynchos,236846,WLR-93-F-YR2,Mallard Connectivity
36143846030,TRUE,33:03.0,-95.97551727,48.32738495,-111,55,999,0,100,0,27,0.8,10,11.82,0,313,339,FALSE,1122,0.387,0.683,-0.678,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846031,TRUE,33:01.0,-95.97562408,48.3274231,-71,292,964,0,100,0,28,0.9,10,10.4,0,230,347,FALSE,1123,0.514,0.662,-0.633,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846032,TRUE,33:00.0,-95.97570038,48.3273735,84,-395,939,0,100,0,22,0.8,11,9.42,0,27,351,FALSE,1148,0.186,0.361,-0.779,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846033,TRUE,33:04.0,-95.97595215,48.32752228,104,7,1014,0,100,0,27,1.1,7,12.98,0.277777778,125,356,FALSE,1127,0.246,0.573,-0.723,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846034,TRUE,33:00.0,-95.9763031,48.32771301,-31,90,1002,0,100,0,27,0.9,9,9.34,0,74,345,FALSE,1126,0.402,0.647,-0.693,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846035,TRUE,32:59.0,-95.97579956,48.32747269,-50,-382,926,0,100,0,21,0.9,9,8.4,0,356,321,FALSE,1152,0.213,0.536,-0.796,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846036,TRUE,33:00.0,-95.9758606,48.3275528,223,-96,1006,0,100,0,24,0.7,11,9.46,0,312,347,FALSE,1138,0.143,0.476,-0.748,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846037,TRUE,32:59.0,-95.97619629,48.32780457,119,-106,1010,0,100,0,26,0.8,9,8.91,0,295,371,FALSE,1130,0.392,0.277,-0.718,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846038,TRUE,33:07.0,-95.97557831,48.32772064,210,75,998,0,100,0,18,1.3,6,16.26,0,1,347,FALSE,1167,0.492,0.418,-0.775,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846039,TRUE,33:07.0,-95.97556305,48.32766724,375,90,956,0,100,0,25,1,7,16.37,0,247,334,FALSE,1136,0.214,0.329,-0.74,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846040,TRUE,33:02.0,-95.97567749,48.32761002,-189,-296,957,0,100,0,22,1.4,6,11.4,0,188,338,FALSE,1147,0.01,0.723,-0.662,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846041,TRUE,33:29.0,-95.97582245,48.32781982,175,4,1010,0,100,0,23,0.8,11,38.45,0,162,356,FALSE,1146,0.133,0.437,-0.764,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846042,TRUE,32:58.0,-95.97491455,48.32710266,88,261,996,0,100,0,18,1.5,6,8.27,0,134,346,FALSE,1165,0.552,0.342,-0.729,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846043,TRUE,33:00.0,-95.95305634,48.33711624,26,243,1044,0,100,0,14,1.2,6,10.31,0,137,350,FALSE,1172,0.226,0.475,-0.848,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846044,TRUE,33:29.0,-95.95113373,48.33907318,68,230,999,0,100,0,18,1.6,6,38.57,0,209,345,FALSE,1157,0.53,0.548,-0.752,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846045,TRUE,33:08.0,-95.95185852,48.33887863,-84,-87,1004,0,100,2,20,1.4,5,17.57,0,196,336,FALSE,1120,0.061,0.461,-0.768,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846046,TRUE,33:15.0,-95.95066071,48.33954239,84,213,999,0,100,0,17,1.3,6,24.7,0,13,330,FALSE,1139,0.493,0.609,-0.749,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846047,TRUE,33:06.0,-95.95845032,48.33813858,333,62,971,0,100,0,22,1.1,6,15.71,0,14,289,FALSE,1129,0.179,0.219,-0.732,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846048,TRUE,33:14.0,-95.95811462,48.33771515,120,-43,1017,0,100,1,23,1.5,6,23.82,0,256,386,FALSE,1121,0.407,0.277,-0.717,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846049,TRUE,33:14.0,-95.95845032,48.33790588,157,-2,1014,0,100,7,29,1.2,9,23.97,0,140,393,FALSE,1054,0.244,0.528,-0.715,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846050,TRUE,33:29.0,-95.95792389,48.3378067,-47,235,997,0,100,0,27,1,8,38.93,0,294,371,FALSE,1117,0.58,0.628,-0.62,GPRS,4181,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846051,TRUE,32:59.0,-95.95814514,48.337883,-129,142,996,0,100,0,22,1.3,6,9.39,0,67,378,FALSE,1145,0.551,0.558,-0.687,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36143846052,TRUE,33:14.0,-95.95868683,48.33792114,-61,212,1005,0,100,0,23,0.9,9,24.05,0,231,360,FALSE,1135,0.254,0.416,-0.764,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661713,TRUE,33:30.0,-95.97679901,48.32717896,142,-115,989,0,100,0,17,0.9,6,40.1,0.277777778,359,382,FALSE,1174,0.105,0.283,-0.783,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661714,TRUE,33:31.0,-95.97743225,48.32735062,320,105,973,0,100,0,25,0.9,11,41.16,0,159,384,FALSE,1132,0.451,0.128,-0.649,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661715,TRUE,33:07.0,-95.9774704,48.32723618,66,64,1015,0,100,0,24,1.3,7,17.19,0,61,329,FALSE,1144,0.35,0.262,-0.742,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661716,TRUE,32:59.0,-95.97728729,48.32715225,160,63,1005,0,100,0,25,2,6,9.32,0,346,340,FALSE,1137,0.516,0.37,-0.706,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661717,TRUE,33:14.0,-95.9774704,48.32718658,242,48,990,0,100,0,25,1.2,8,24.28,4.722222222,236,336,FALSE,1136,0.496,0.388,-0.719,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661718,TRUE,33:14.0,-95.97728729,48.32717896,149,65,1006,0,100,0,25,1.3,5,24.34,0,73,350,FALSE,1140,0.517,0.419,-0.715,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661719,TRUE,33:03.0,-95.97779846,48.32722092,33,202,962,0,100,0,22,1,7,13.44,0.277777778,110,304,FALSE,1149,0.429,0.585,-0.744,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661720,TRUE,33:07.0,-95.9779892,48.32696915,50,272,1017,0,100,0,22,1.3,7,17.49,0,42,308,FALSE,1149,0.346,0.594,-0.754,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661721,TRUE,33:06.0,-95.9777832,48.32696915,234,227,935,0,100,0,22,1.2,6,16.59,0,342,407,FALSE,1146,0.597,0.276,-0.647,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661722,TRUE,33:01.0,-95.97776031,48.32714844,131,-72,1017,0,100,0,21,1.7,5,12.38,0.277777778,24,370,FALSE,1152,0.333,0.552,-0.768,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661723,TRUE,33:04.0,-95.97767639,48.32698441,295,124,975,0,100,0,27,1.3,7,14.71,0.277777778,180,394,FALSE,1128,0.298,0.424,-0.738,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661724,TRUE,33:00.0,-95.97730255,48.32680511,-168,168,940,0,100,0,21,1.1,7,11.33,0.277777778,340,314,FALSE,1155,0.44,0.418,-0.742,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661725,TRUE,32:57.0,-95.97789764,48.32713318,-16,198,999,0,100,0,28,0.9,8,8.36,0,56,386,FALSE,1121,0.381,0.633,-0.696,GPRS,4151,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661726,TRUE,32:57.0,-95.9517746,48.33858871,14,248,1008,0,100,0,11,1.2,7,8.32,0,3,368,FALSE,1197,0.435,0.627,-0.821,GPRS,4153,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661727,TRUE,32:58.0,-95.95279694,48.33827209,-920,-236,830,0,100,0,17,1,8,9.31,0.555555556,301,348,FALSE,1170,0.108,0.584,-0.802,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661728,TRUE,32:58.0,-95.9532547,48.3382988,25,-638,805,0,100,3,25,1.8,6,9.33,0.277777778,20,281,FALSE,1111,-0.046,0.265,-0.614,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661729,TRUE,33:00.0,-95.95195007,48.33909988,158,-542,879,0,100,0,21,1.2,6,11.33,0,176,299,FALSE,1144,-0.037,0.562,-0.7,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661730,TRUE,33:07.0,-95.95129395,48.33903122,99,165,997,0,100,6,27,0.9,6,18.08,0,235,388,FALSE,1103,0.311,0.272,-0.705,GPRS,4170,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661731,TRUE,32:59.0,-95.94934845,48.33800125,115,214,971,0,100,2,27,1.2,6,10.35,0,16,307,FALSE,1100,0.605,0.418,-0.654,GPRS,4181,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661732,TRUE,33:07.0,-95.95159149,48.33805466,92,160,1005,0,100,9,27,1.1,6,18.16,0.277777778,169,379,FALSE,1114,0.288,0.534,-0.728,GPRS,4181,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661733,TRUE,32:59.0,-95.95310974,48.3367424,186,-176,991,0,100,1,30,1.2,5,10.41,0,337,341,FALSE,1090,0.088,0.461,-0.679,GPRS,4181,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661734,TRUE,33:08.0,-95.95296478,48.33701324,384,-37,955,0,100,3,28,1.6,6,19.27,0,158,362,FALSE,1078,0.421,0.344,-0.7,GPRS,4181,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661735,TRUE,33:29.0,-95.95220184,48.3379364,68,181,1010,0,100,2,24,0.9,10,40.44,0.277777778,266,384,FALSE,1131,0.546,0.313,-0.673,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661736,TRUE,32:57.0,-95.94661713,48.33825302,37,101,1005,0,100,0,20,1.1,7,9.29,0.277777778,66,376,FALSE,1151,0.558,0.491,-0.724,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661737,TRUE,32:58.0,-95.97445679,48.32722473,-68,72,1011,0,100,0,22,1.2,8,10.32,0,13,354,FALSE,1146,0.496,0.597,-0.716,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661738,TRUE,32:57.0,-95.97719574,48.32714844,-35,224,986,0,100,0,26,1.2,8,9.39,0,210,366,FALSE,1127,0.581,0.573,-0.657,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661739,TRUE,32:58.0,-95.97734833,48.32711411,202,263,966,0,100,0,22,1,9,10.38,0,27,332,FALSE,1147,0.349,0.509,-0.771,GPRS,4170,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661740,TRUE,33:02.0,-95.97782135,48.32720566,178,284,965,0,100,0,27,0.9,9,13.91,0.277777778,130,318,FALSE,1127,0.345,0.507,-0.738,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661741,TRUE,33:14.0,-95.977005,48.3267746,252,-156,984,0,100,0,27,0.7,14,25.91,0,300,343,FALSE,1127,0.284,0.158,-0.669,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661742,TRUE,33:14.0,-95.97727203,48.32686234,203,-91,1004,0,100,0,27,1,9,25.79,0,254,331,FALSE,1128,0.202,0.519,-0.745,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661743,TRUE,33:15.0,-95.97740173,48.32694244,219,-129,1000,0,100,0,27,0.8,9,26.87,0,29,349,FALSE,1129,0.154,0.5,-0.744,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661744,TRUE,33:15.0,-95.9778595,48.32711411,35,-177,1004,0,100,0,26,0.8,9,26.96,0,291,343,FALSE,1133,0.092,0.583,-0.711,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661745,TRUE,33:14.0,-95.97776794,48.32723999,136,-201,987,0,100,0,23,1,8,26.01,0,232,342,FALSE,1147,0.1,0.25,-0.714,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661746,TRUE,33:29.0,-95.97772217,48.32703781,159,-125,1007,0,100,0,25,0.7,12,41.07,0,174,358,FALSE,1133,0.314,0.224,-0.717,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661747,TRUE,32:57.0,-95.97773743,48.32703018,140,-98,1013,0,100,0,24,1.4,7,9.39,0,308,346,FALSE,1144,0.317,0.231,-0.704,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36157661748,TRUE,33:14.0,-95.97776031,48.32718658,124,29,995,0,100,0,25,1.1,7,26.09,0,330,343,FALSE,1138,0.443,0.244,-0.704,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273740,TRUE,33:04.0,-95.97776794,48.32714844,222,-264,975,0,100,0,25,1.1,5,16.01,0,137,344,FALSE,1139,0.314,0.289,-0.737,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273741,TRUE,33:29.0,-95.97714233,48.32619476,86,319,966,0,100,0,21,1.1,7,41.11,0,246,347,FALSE,1152,0.455,0.216,-0.712,GPRS,4151,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273742,TRUE,32:57.0,-95.95263672,48.33733368,439,5,908,0,100,0,21,1.3,6,9.29,0,308,312,FALSE,1148,0.167,0.256,-0.749,GPRS,4151,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273743,TRUE,32:57.0,-95.95298767,48.33711243,306,158,955,0,100,0,19,1.6,6,9.3,0,201,349,FALSE,1150,0.474,0.442,-0.769,GPRS,4153,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273744,TRUE,32:56.0,-95.94539642,48.33824539,260,19,965,0,100,4,20,1.4,7,9.31,0,242,343,FALSE,1103,0.451,0.555,-0.77,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273745,TRUE,32:58.0,-95.95188904,48.33888626,332,224,948,0,100,0,25,0.9,7,11.36,0.555555556,174,331,FALSE,1126,0.289,0.347,-0.755,GPRS,4170,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273746,TRUE,33:14.0,-95.9464798,48.33817673,24,212,1004,0,100,3,24,1,7,26.48,0.277777778,80,360,FALSE,1107,0.343,0.621,-0.741,GPRS,4176,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273747,TRUE,33:05.0,-95.94701385,48.3382225,-41,224,1001,0,100,2,22,1.1,6,17.5,0.277777778,28,337,FALSE,1134,0.326,0.353,-0.779,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273748,TRUE,33:03.0,-95.94604492,48.33828735,42,167,989,0,100,1,27,1.9,4,15.61,0,19,342,FALSE,1115,0.638,0.411,-0.66,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273749,TRUE,32:57.0,-95.94637299,48.33826828,95,-638,744,0,100,0,24,1.4,6,10.28,0,15,415,FALSE,1131,0.009,0.273,-0.68,GPRS,4178,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273750,TRUE,32:57.0,-95.94668579,48.3383255,-60,158,1002,0,100,0,28,1.6,7,10.36,0,349,312,FALSE,1114,0.594,0.443,-0.656,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273751,TRUE,32:55.0,-95.9756546,48.32750702,104,274,952,0,100,0,25,0.9,9,8.33,0,243,344,FALSE,1135,0.43,0.484,-0.73,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273752,TRUE,32:58.0,-95.977211,48.32709503,164,120,971,0,100,0,24,0.9,9,11.38,0,340,334,FALSE,1140,0.225,0.332,-0.743,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273753,TRUE,32:57.0,-95.97695923,48.32661819,-56,157,995,0,100,0,26,0.9,9,10.37,0,230,288,FALSE,1128,0.414,0.328,-0.732,GPRS,4173,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273754,TRUE,33:11.0,-95.97704315,48.32682419,-42,154,1004,0,100,0,27,0.8,12,24.11,0,6,342,FALSE,1126,0.43,0.307,-0.714,GPRS,4170,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273755,TRUE,33:14.0,-95.97705841,48.32671356,289,-81,992,0,100,0,22,1,11,27.11,0,308,342,FALSE,1150,0.226,0.468,-0.779,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273756,TRUE,33:14.0,-95.97724152,48.32698441,99,135,999,0,100,0,25,0.9,10,27.22,0,151,436,FALSE,1137,0.574,0.39,-0.677,GPRS,4167,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273757,TRUE,33:18.0,-95.97806549,48.3274498,389,38,963,0,100,0,27,1,8,31.13,0,34,364,FALSE,1125,0.427,0.106,-0.615,GPRS,4165,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273758,TRUE,33:15.0,-95.97839355,48.32748413,371,183,954,0,100,0,30,1.2,7,28.32,0,101,242,FALSE,1114,0.51,0.096,-0.573,GPRS,4162,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273759,TRUE,33:15.0,-95.97788239,48.32721329,390,185,951,0,100,0,31,0.7,12,28.35,0,43,332,FALSE,1106,0.506,0.072,-0.553,GPRS,4159,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
36173273760,TRUE,32:55.0,-95.97784424,48.32721329,357,255,940,0,100,0,32,1.1,7,8.4,0,324,361,FALSE,1108,0.553,0.09,-0.552,GPRS,4156,gps,Anas platyrhynchos,236832,LINWR-113-M-YR2,Mallard Connectivity
